CaseID,Opened,Closed,Updated,Status,Status Notes,Responsible Agency,Category,Request Type,Request Details,Address,Supervisor District,Neighborhood,Point,Source,Media URL
3857617,07/25/2014 12:25:00 AM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of 7TH ST and CHANNEL ST,6,Mission Bay,"(37.7697323034709, -122.399045804182)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53d2065bdf864ca8c7e4e13c/photo_20140725_002441.jpg
3857602,07/25/2014 12:03:00 AM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"1415 MISSION ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.774990102719, -122.416008374201)",Open311,
3856587,07/24/2014 02:57:00 PM,,06/30/2015 03:02:00 PM,Open,accepted,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Metal Pole,Intersection of 16TH AVE and JUDAH ST,7,Inner Sunset,"(37.7618412723042, -122.473782817082)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53d18157df864ca8c7e4dd9b/photo_20140724_145741.jpg
3854335,07/24/2014 12:20:00 AM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of BROTHERHOOD WAY and ARCH ST,11,Merced Heights,"(37.7124218702048, -122.467072631897)",Voice In,
3844263,07/21/2014 03:00:00 AM,,07/27/2015 06:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"1106 WISCONSIN ST, SAN FRANCISCO, CA, 94107",10,,"(37.753343101, -122.399048958)",Open311,
3844194,07/21/2014 12:35:00 AM,,07/28/2015 07:04:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"3125 MISSION ST, SAN FRANCISCO, CA, 94110",9,Bernal Heights,"(37.747554455138, -122.418411239379)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53ccc2bbdf864ca8c7e4b5d1/photo_20140721_003516.jpg
3844193,07/21/2014 12:33:00 AM,,07/28/2015 07:05:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"3403 CESAR CHAVEZ ST, SAN FRANCISCO, CA, 94110",9,,"(37.748050677, -122.41821031)",Open311,
3844171,07/20/2014 11:39:00 PM,,07/30/2015 09:19:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of DIVISADERO ST and GROVE ST,5,Panhandle,"(37.7759254063755, -122.437989844714)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53ccb5b1df864ca8c7e4b514/photo_20140720_233929.jpg
3840360,07/19/2014 03:03:00 AM,,07/28/2015 07:10:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"1498 PALOU AVE, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.73294111801, -122.388805435486)",Open311,
3840353,07/19/2014 02:46:00 AM,,07/28/2015 07:11:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of DONAHUE ST and GALVEZ AVE,10,Hunters Point,"(37.729782364, -122.369256779)",Open311,
3840352,07/19/2014 02:45:00 AM,,07/28/2015 07:15:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of DONAHUE ST and GALVEZ AVE,10,Hunters Point,"(37.729782364, -122.369256779)",Open311,
3840346,07/19/2014 02:38:00 AM,,07/28/2015 07:13:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Wooden Pole,"191 CLEO RAND AVE, SAN FRANCISCO, CA, 94124",10,,"(37.728752701, -122.370441352)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53ca3ca9df864ca8c7e4a8b3/photo_20140719_023747.jpg
3840345,07/19/2014 02:33:00 AM,,07/28/2015 07:18:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Wooden Pole,"101 CLEO RAND AVE, SAN FRANCISCO, CA, 94124",10,Hunters Point,"(37.729037653323, -122.371417861062)",Open311,
3840327,07/19/2014 01:58:00 AM,,07/28/2015 07:22:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of ARTHUR AVE and QUINT ST,10,Central Waterfront,"(37.7466187745738, -122.387997131014)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53ca3337df864ca8c7e4a815/photo_20140719_015614.jpg
3840326,07/19/2014 01:55:00 AM,,07/28/2015 07:20:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Unknown Pole,Intersection of ARTHUR AVE and QUINT ST,10,Central Waterfront,"(37.7466187745738, -122.387997131014)",Open311,
3833061,07/16/2014 02:10:00 PM,,07/28/2015 07:24:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Metal Pole,Intersection of DIVISADERO ST and TURK ST,5,Anza Vista,"(37.779659604242, -122.438740014805)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53c6ea34df864ca8c7e48bf3/photo_20140716_140836.jpg
3831350,07/15/2014 11:55:49 PM,,09/10/2014 03:48:35 PM,Open,,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"73 GEARY ST, SAN FRANCISCO, CA, 94108",3,Financial District,"(37.787495662, -122.404702318)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53c621eadf8622c8296a6670/photo_20140715_235531.jpg
3831301,07/15/2014 11:15:00 PM,,07/28/2015 07:31:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"952 GRANT AVE, SAN FRANCISCO, CA, 94108",3,Chinatown,"(37.795892451385, -122.406510030042)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53c61894df8622c8296a65b5/photo_20140715_231527.jpg
3831289,07/15/2014 11:04:00 PM,,07/28/2015 07:36:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"616 GRANT AVE, SAN FRANCISCO, CA, 94108",3,Chinatown,"(37.793090885903, -122.405954268424)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53c615e5df8622c8296a6586/photo_20140715_230352.jpg
3831288,07/15/2014 11:02:00 PM,,07/28/2015 07:36:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"631 GRANT AVE, SAN FRANCISCO, CA, 94108",3,Chinatown,"(37.793010405755, -122.406186648965)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53c61583df8622c8296a657a/photo_20140715_230219.jpg
3831213,07/15/2014 10:03:00 PM,,07/28/2015 07:43:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Traffic_Signal Pole,Intersection of GEARY BLVD and VAN NESS AVE,5,Cathedral Hill,"(37.7856857374927, -122.421393432849)",Voice In,
3824344,07/14/2014 05:00:00 AM,,07/28/2015 07:42:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of 19TH ST and MISSION ST,9,Mission,"(37.7602354682392, -122.419206209871)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53c3c649df866fa48d9ad12d/photo_20140714_045852.jpg
3816673,07/10/2014 06:17:00 PM,,07/29/2015 05:27:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Concrete Pole,Intersection of CLARENDON AVE and LAGUNA HONDA BLVD,7,Forest Hill,"(37.7515034090962, -122.461523700836)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53bf3b18df866fa48d9ab83c/report.jpg
3810668,07/09/2014 03:26:00 AM,,06/30/2015 03:01:00 PM,Open,accepted,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Metal Pole,Intersection of 20TH ST and MISSOURI ST,10,Potrero Hill,"(37.7600257944717, -122.396284009622)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53bd18dadf866fa48d9aa460/photo_20140709_032601.jpg
3810617,07/09/2014 02:00:00 AM,,07/29/2015 05:30:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of ARTHUR AVE and QUINT ST,10,Central Waterfront,"(37.7466187745738, -122.387997131014)",Open311,
3810608,07/09/2014 01:45:00 AM,,07/29/2015 05:39:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of EVANS AVE and MENDELL ST,10,India Basin,"(37.7408974627221, -122.38470539825)",Open311,
3810591,07/09/2014 01:13:00 AM,,07/29/2015 05:44:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"801 NEWHALL ST, SAN FRANCISCO, CA, 94124",10,,"(37.739167913, -122.388709237)",Open311,
3803777,07/07/2014 02:58:00 AM,,07/29/2015 05:47:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of BUCHANAN ST and OAK ST,5,Lower Haight,"(37.7743883189698, -122.427546299799)",Open311,
3803771,07/07/2014 02:50:00 AM,,07/29/2015 05:47:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"568 HAYES ST, SAN FRANCISCO, CA, 94102",5,Hayes Valley,"(37.776669101529, -122.425756514989)",Open311,
3803464,07/06/2014 08:59:00 PM,,07/29/2015 05:50:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of NOE ST and MARKET ST,8,Castro,"(37.7641956986082, -122.433074510661)",Voice In,
3801646,07/06/2014 12:42:00 AM,,07/29/2015 05:50:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"1654 BEACH ST, SAN FRANCISCO, CA, 94123",2,,"(37.804912796, -122.436370141)",Open311,
3794169,07/03/2014 06:01:00 AM,,07/29/2015 06:01:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of 3RD ST and UNDERWOOD AVE,10,Silver Terrace,"(37.7300669228176, -122.392348773402)",Web Self Service,
3786386,06/30/2014 11:54:00 AM,,07/29/2015 06:01:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of FRANKLIN ST and CALIFORNIA ST,2,Pacific Heights,"(37.7901603850089, -122.423975106087)",Voice In,
3784935,06/30/2014 03:23:00 AM,,07/29/2015 06:01:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,"447 LINCOLN WAY, SAN FRANCISCO, CA, 94122",5,,"(37.765928562, -122.462657233)",Open311,
3776736,06/26/2014 10:09:00 PM,,07/29/2015 06:01:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,Intersection of NORIEGA ST and 15TH AVE,7,Golden Gate Heights,"(37.7543887958641, -122.472124458342)",Voice In,
3767474,06/23/2014 10:59:00 PM,,07/29/2015 06:01:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,"55 FOREST KNOLLS DR, SAN FRANCISCO, CA, 94131",7,Forest Knolls,"(37.755977430765, -122.455052859775)",Open311,
3765500,06/23/2014 10:53:00 AM,,06/29/2015 10:47:00 AM,Open,accepted,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Unknown Pole,Intersection of BRYANT ST and 16TH ST,10,Mission,"(37.765605883717, -122.41048675405)",Voice In,
3760191,06/20/2014 11:57:06 PM,,06/20/2014 11:57:06 PM,Open,,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"79 COLLINGWOOD ST, SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.761186813, -122.435830684)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53a52cb9df8641bb8578b46e/113918.jpg
3757397,06/19/2014 11:51:00 PM,,07/29/2015 06:01:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"2144 MARKET ST, SAN FRANCISCO, CA, 94114",8,Duboce Triangle,"(37.766989697641, -122.429907607919)",Open311,
3757396,06/19/2014 11:50:00 PM,,07/29/2015 06:01:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"2140 MARKET ST, SAN FRANCISCO, CA, 94114",8,Duboce Triangle,"(37.767060911164, -122.429817555574)",Open311,
3757395,06/19/2014 11:49:00 PM,,07/29/2015 06:01:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,Intersection of CHURCH ST and MARKET ST,8,Duboce Triangle,"(37.7675043889879, -122.42894869198)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53a3d959df8641bb8578aae2/photo_20140619_234853.jpg
3757394,06/19/2014 11:47:00 PM,,07/29/2015 06:01:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Metal Pole,"2075 MARKET ST, SAN FRANCISCO, CA, 94114",8,Mission Dolores,"(37.767572665066, -122.42850372915)",Open311,
3757295,06/19/2014 10:29:00 PM,,07/29/2015 06:01:00 AM,Open,open,PUC Streetlights Queue,Streetlights,Streetlight - Light_Burnt_Out,Light_Burnt_Out on Concrete Pole,"3184 MARKET ST, SAN FRANCISCO, CA, 94114",8,Eureka Valley,"(37.759684042626, -122.444886161072)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/53a3c6cadf8641bb8578aa85/photo_20140619_222936.jpg
